*******************************************************************************
JPL/HORIZONS              67P/Churyumov-Gerasimenko        2023-Mar-06 17:35:01
Rec #:90000697 (+COV) Soln.date: 2023-Jan-17_10:30:45   # obs: 7133 (2013-2022)
 
IAU76/J2000 helio. ecliptic osc. elements (au, days, deg., period=Julian yrs):
 
  EPOCH=  2457691.5 ! 2016-Oct-30.0000000 (TDB)    RMSW= n.a.
   EC= .6419142432787543   QR= 1.240472505873183   TP= 2457247.9181367746
   OM= 50.04561279541581   W= 12.83931267126669    IN= 7.052951527506115
   A= 3.464177177085648    MA= 67.80749654588392   ADIST= 5.687881848298113
   PER= 6.4477523207981    N= .152863546           ANGMOM= .024549929
   DAN= 1.25272            DDN= 5.44388            L= 62.7909565
   B= 1.5635283            MOID= .254401           TP= 2015-Aug-13.4181367746
 
Comet physical (GM= km^3/s^2; RAD= km):
   GM= 6.622E-7            RAD= 1.7
   M1=  12.8     M2=  n.a.     k1=  8.     k2= n.a.     PHCOF= n.a.
 
Comet non-gravitational force model (AMRAT=m^2/kg;A1-A3=au/d^2;DT=days;R0=au):
   AMRAT=  0.                                      DT=  0.
   A1= 6.253191828728E-10  A2= -9.530938230455E-11 A3= 0.
 Standard model:
   ALN=  .1112620426   NK=  4.6142   NM=  2.15     NN=  5.093    R0=  2.808
 
COMET comments 
1: soln ref.= JPL#K212/38, data arc: 2013-04-17 to 2022-05-28
2: k1=8.;
*******************************************************************************


*******************************************************************************
Ephemeris / WWW_USER Mon Mar  6 17:35:01 2023 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: 67P/Churyumov-Gerasimenko       {source: JPL#K212/38}
Center body name: Earth (399)                     {source: DE441}
Center-site name: GEOCENTRIC
*******************************************************************************
Start time      : A.D. 2023-Mar-07 00:00:00.0000 UT      
Stop  time      : A.D. 2024-Mar-07 00:00:00.0000 UT      
Step-size       : 1440 minutes
*******************************************************************************
Target pole/equ : undefined
Target radii    : 1.7 km                                                       
Center geodetic : 0.0, 0.0, -6378.137             {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center pole/equ : ITRF93                          {East-longitude positive}
Center radii    : 6378.137, 6378.137, 6356.752 km {Equator_a, b, pole_c}       
Target primary  : Sun
Vis. interferer : MOON (R_eq= 1737.400) km        {source: DE441}
Rel. light bend : Sun                             {source: DE441}
Rel. lght bnd GM: 1.3271E+11 km^3/s^2                                          
Small-body perts: Yes                             {source: SB441-N16}
Atmos refraction: NO (AIRLESS)
RA format       : HMS
Time format     : CAL 
Calendar mode   : Mixed Julian/Gregorian
EOP file        : eop.230306.p230529                                           
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2023-MAR-06. PREDICTS-> 2023-MAY-28
Units conversion: 1 au= 149597870.700 km, c= 299792.458 km/s, 1 day= 86400.0 s 
Table cut-offs 1: Elevation (-90.0deg=NO ),Airmass (>38.000=NO), Daylight (NO )
Table cut-offs 2: Solar elongation (  0.0,180.0=NO ),Local Hour Angle( 0.0=NO )
Table cut-offs 3: RA/DEC angular rate (     0.0=NO )                           
Table format    : Comma Separated Values (spreadsheet)
*******************************************************************************
Initial IAU76/J2000 heliocentric ecliptic osculating elements (au, days, deg.):
  EPOCH=  2457691.5 ! 2016-Oct-30.0000000 (TDB)    RMSW= n.a.                  
   EC= .6419142432787543   QR= 1.240472505873183   TP= 2457247.9181367746      
   OM= 50.04561279541581   W= 12.83931267126669    IN= 7.052951527506115       
  Equivalent ICRF heliocentric cartesian coordinates (au, au/d):
   X=-3.671444539611959E+00  Y=-1.497762385991873E+00  Z=-4.027133458856754E-01
  VX=-2.291930438111897E-03 VY=-6.813786631688840E-03 VZ=-3.374841349586171E-03
Comet physical (GM= km^3/s^2; RAD= km):                                        
   GM= 6.622E-7            RAD= 1.7                                            
   M1=  12.8     M2=  n.a.     k1=  8.     k2= n.a.     PHCOF= n.a.            
Comet non-gravitational force model (AMRAT=m^2/kg;A1-A3=au/d^2;DT=days;R0=au): 
   AMRAT=  0.                                      DT=  0.                     
   A1= 6.253191828728E-10  A2= -9.530938230455E-11 A3= 0.                      
 Standard model:                                                               
   ALN=  .1112620426   NK=  4.6142   NM=  2.15     NN=  5.093    R0=  2.808    
*************************************************************************************************************************************************************************************
 Date__(UT)__HR:MN, , , R.A._(ICRF), DEC__(ICRF),    T-mag,  N-mag,             delta,     deldot,     S-O-T,/r,     S-T-O,  Sky_motion, Sky_mot_PA, RelVel-ANG, Lun_Sky_Brt  sky_SNR
 2024-Jan-09 00:00, , , 15 12 01.15, -18 11 35.3,   22.376,   n.a.,  5.74404270891437,-20.2791923,   57.3298,/L,    9.0213,   0.3403569,  106.97125,  -40.63544,        n.a.     n.a.
 2024-Jan-10 00:00, , , 15 12 33.79, -18 13 58.1,   22.373,   n.a.,  5.73225883276976,-20.5271457,   58.2141,/L,    9.1066,   0.3353058,  106.96340,  -41.46272,        n.a.     n.a.
 2024-Jan-11 00:00, , , 15 13 05.95, -18 16 18.7,   22.370,   n.a.,  5.72033336725918,-20.7694663,   59.1003,/L,    9.1899,   0.3301691,  106.95761,  -42.29576,        n.a.     n.a.
 2024-Jan-12 00:00, , , 15 13 37.61, -18 18 37.0,   22.367,   n.a.,  5.70826964392503,-21.0058861,   59.9886,/L,    9.2712,   0.3249483,  106.95404,  -43.13432,        n.a.     n.a.
 2024-Jan-13 00:00, , , 15 14 08.78, -18 20 53.2,   22.364,   n.a.,  5.69607114032245,-21.2361724,   60.8789,/L,    9.3504,   0.3196456,  106.95284,  -43.97812,        n.a.     n.a.
 2024-Jan-14 00:00, , , 15 14 39.43, -18 23 07.1,   22.361,   n.a.,  5.68374145113990,-21.4601561,   61.7712,/L,    9.4276,   0.3142640,  106.95418,  -44.82690,        n.a.     n.a.
 2024-Jan-15 00:00, , , 15 15 09.56, -18 25 18.7,   22.358,   n.a.,  5.67128424660626,-21.6777458,   62.6655,/L,    9.5025,   0.3088068,  106.95822,  -45.68046,        n.a.     n.a.
 2024-Jan-16 00:00, , , 15 15 39.17, -18 27 28.0,   22.354,   n.a.,  5.65870322739175,-21.8889255,   63.5618,/L,    9.5754,   0.3032773,  106.96515,  -46.53868,        n.a.     n.a.
 2024-Jan-17 00:00, , , 15 16 08.25, -18 29 35.1,   22.351,   n.a.,  5.64600208583120,-22.0937363,   64.4602,/L,    9.6460,   0.2976778,  106.97514,  -47.40159,        n.a.     n.a.
 2024-Jan-18 00:00, , , 15 16 36.78, -18 31 39.8,   22.347,   n.a.,  5.63318447967471,-22.2922528,   65.3606,/L,    9.7145,   0.2920101,  106.98834,  -48.26929,        n.a.     n.a.
 2024-Jan-19 00:00, , , 15 17 04.77, -18 33 42.3,   22.344,   n.a.,  5.62025401947249,-22.4845607,   66.2630,/L,    9.7807,   0.2862755,  107.00497,  -49.14194,        n.a.     n.a.
 2024-Jan-20 00:00, , , 15 17 32.20, -18 35 42.4,   22.340,   n.a.,  5.60721426702215,-22.6707410,   67.1675,/L,    9.8446,   0.2804742,  107.02520,  -50.01978,        n.a.     n.a.
 2024-Jan-21 00:00, , , 15 17 59.07, -18 37 40.2,   22.337,   n.a.,  5.59406874108046,-22.8508605,   68.0741,/L,    9.9062,   0.2746062,  107.04927,  -50.90306,        n.a.     n.a.
 2024-Jan-22 00:00, , , 15 18 25.37, -18 39 35.7,   22.333,   n.a.,  5.58082092711417,-23.0249673,   68.9828,/L,    9.9656,   0.2686709,  107.07739,  -51.79203,        n.a.     n.a.
 2024-Jan-23 00:00, , , 15 18 51.09, -18 41 28.8,   22.329,   n.a.,  5.56747428907543,-23.1930875,   69.8937,/L,   10.0225,   0.2626675,  107.10984,  -52.68698,        n.a.     n.a.
 2024-Jan-24 00:00, , , 15 19 16.22, -18 43 19.6,   22.325,   n.a.,  5.55403228220785,-23.3552249,   70.8067,/L,   10.0771,   0.2565950,  107.14690,  -53.58815,        n.a.     n.a.
 2024-Jan-25 00:00, , , 15 19 40.77, -18 45 08.0,   22.322,   n.a.,  5.54049836641152,-23.5113596,   71.7220,/L,   10.1293,   0.2504523,  107.18890,  -54.49582,        n.a.     n.a.
 2024-Jan-26 00:00, , , 15 20 04.71, -18 46 54.0,   22.318,   n.a.,  5.52687601977357,-23.6614486,   72.6395,/L,   10.1790,   0.2442380,  107.23620,  -55.41021,        n.a.     n.a.
 2024-Jan-27 00:00, , , 15 20 28.05, -18 48 37.7,   22.314,   n.a.,  5.51316875173283,-23.8054267,   73.5593,/L,   10.2263,   0.2379511,  107.28922,  -56.33155,        n.a.     n.a.
 2024-Jan-28 00:00, , , 15 20 50.77, -18 50 18.9,   22.310,   n.a.,  5.49938011522931,-23.9432088,   74.4814,/L,   10.2711,   0.2315904,  107.34843,  -57.26005,        n.a.     n.a.
 2024-Jan-29 00:00, , , 15 21 12.87, -18 51 57.8,   22.306,   n.a.,  5.48551371724991,-24.0746934,   75.4059,/L,   10.3134,   0.2251549,  107.41436,  -58.19587,        n.a.     n.a.
 2024-Jan-30 00:00, , , 15 21 34.33, -18 53 34.2,   22.302,   n.a.,  5.47157322745280,-24.1997656,   76.3328,/L,   10.3531,   0.2186437,  107.48762,  -59.13920,        n.a.     n.a.
 2024-Jan-31 00:00, , , 15 21 55.16, -18 55 08.1,   22.297,   n.a.,  5.45756238496666,-24.3183001,   77.2620,/L,   10.3903,   0.2120562,  107.56893,  -60.09016,        n.a.     n.a.
 2024-Feb-01 00:00, , , 15 22 15.34, -18 56 39.6,   22.293,   n.a.,  5.44348500390676,-24.4301626,   78.1937,/L,   10.4248,   0.2053917,  107.65909,  -61.04889,        n.a.     n.a.
 2024-Feb-02 00:00, , , 15 22 34.87, -18 58 08.6,   22.289,   n.a.,  5.42934497852671,-24.5352096,   79.1279,/L,   10.4567,   0.1986499,  107.75906,  -62.01552,        n.a.     n.a.
 2024-Feb-03 00:00, , , 15 22 53.73, -18 59 35.1,   22.285,   n.a.,  5.41514628916135,-24.6332860,   80.0646,/L,   10.4858,   0.1918304,  107.86992,  -62.99016,        n.a.     n.a.
 2024-Feb-04 00:00, , , 15 23 11.92, -19 00 59.1,   22.280,   n.a.,  5.40089301014715,-24.7242206,   81.0038,/L,   10.5123,   0.1849330,  107.99296,  -63.97291,        n.a.     n.a.
 2024-Feb-05 00:00, , , 15 23 29.43, -19 02 20.6,   22.276,   n.a.,  5.38658932061404,-24.8078207,   81.9456,/L,   10.5361,   0.1779576,  108.12971,  -64.96384,        n.a.     n.a.
 2024-Feb-06 00:00, , , 15 23 46.25, -19 03 39.5,   22.272,   n.a.,  5.37223951822860,-24.8838680,   82.8899,/L,   10.5570,   0.1709047,  108.28197,  -65.96298,        n.a.     n.a.
 2024-Feb-07 00:00, , , 15 24 02.37, -19 04 55.9,   22.267,   n.a.,  5.35784803440593,-24.9521183,   83.8368,/L,   10.5752,   0.1637752,  108.45189,  -66.97028,        n.a.     n.a.
 2024-Feb-08 00:00, , , 15 24 17.79, -19 06 09.7,   22.263,   n.a.,  5.34341944717955,-25.0123105,   84.7864,/L,   10.5905,   0.1565710,  108.64208,  -67.98559,        n.a.     n.a.
 2024-Feb-09 00:00, , , 15 24 32.50, -19 07 20.9,   22.258,   n.a.,  5.32895848549791,-25.0641876,   85.7385,/L,   10.6030,   0.1492951,  108.85566,  -69.00863,        n.a.     n.a.
 2024-Feb-10 00:00, , , 15 24 46.48, -19 08 29.4,   22.254,   n.a.,  5.31447001789556,-25.1075291,   86.6932,/L,   10.6126,   0.1419519,  109.09643,  -70.03901,        n.a.     n.a.
 2024-Feb-11 00:00, , , 15 24 59.74, -19 09 35.4,   22.249,   n.a.,  5.29995902136965,-25.1421852,   87.6506,/L,   10.6192,   0.1345466,  109.36903,  -71.07627,        n.a.     n.a.
 2024-Feb-12 00:00, , , 15 25 12.26, -19 10 38.6,   22.244,   n.a.,  5.28543053326576,-25.1680987,   88.6105,/L,   10.6229,   0.1270853,  109.67917,  -72.11993,        n.a.     n.a.
 2024-Feb-13 00:00, , , 15 25 24.05, -19 11 39.3,   22.240,   n.a.,  5.27088959678781,-25.1853041,   89.5731,/L,   10.6236,   0.1195738,  110.03400,  -73.16958,        n.a.     n.a.
 2024-Feb-14 00:00, , , 15 25 35.09, -19 12 37.2,   22.235,   n.a.,  5.25634121402787,-25.1939039,   90.5382,/L,   10.6213,   0.1120172,  110.44260,  -74.22490,        n.a.     n.a.
 2024-Feb-15 00:00, , , 15 25 45.37, -19 13 32.5,   22.230,   n.a.,  5.24179031661557,-25.1940338,   91.5059,/L,   10.6160,   0.1044201,  110.91678,  -75.28567,        n.a.     n.a.
 2024-Feb-16 00:00, , , 15 25 54.91, -19 14 25.1,   22.226,   n.a.,  5.22724175617982,-25.1858306,   92.4762,/L,   10.6077,   0.0967865,  111.47213,  -76.35172,        n.a.     n.a.
 2024-Feb-17 00:00, , , 15 26 03.68, -19 15 15.1,   22.221,   n.a.,  5.21270031015149,-25.1694120,   93.4490,/L,   10.5963,   0.0891201,  112.12974,  -77.42285,        n.a.     n.a.
 2024-Feb-18 00:00, , , 15 26 11.68, -19 16 02.3,   22.216,   n.a.,  5.19817069595906,-25.1448676,   94.4245,/L,   10.5819,   0.0814252,  112.91883,  -78.49879,        n.a.     n.a.
 2024-Feb-19 00:00, , , 15 26 18.92, -19 16 46.8,   22.212,   n.a.,  5.18365758773336,-25.1122580,   95.4027,/L,   10.5644,   0.0737072,  113.88104,  -79.57906,        n.a.     n.a.
 2024-Feb-20 00:00, , , 15 26 25.38, -19 17 28.6,   22.207,   n.a.,  5.16916563209129,-25.0716184,   96.3834,/L,   10.5437,   0.0659739,  115.07768,  -80.66286,        n.a.     n.a.
 2024-Feb-21 00:00, , , 15 26 31.06, -19 18 07.7,   22.202,   n.a.,  5.15469946176773,-25.0229624,   97.3669,/L,   10.5200,   0.0582365,  116.60266,  -81.74884,        n.a.     n.a.
 2024-Feb-22 00:00, , , 15 26 35.96, -19 18 44.0,   22.197,   n.a.,  5.14026370719643,-24.9662848,   98.3530,/L,   10.4931,   0.0505132,  118.60695,  -82.83466,        n.a.     n.a.
 2024-Feb-23 00:00, , , 15 26 40.07, -19 19 17.6,   22.192,   n.a.,  5.12586300665827,-24.9015639,   99.3418,/L,   10.4631,   0.0428354,  121.34780,  -83.91615,        n.a.     n.a.
 2024-Feb-24 00:00, , , 15 26 43.40, -19 19 48.4,   22.188,   n.a.,  5.11150201559652,-24.8287621,  100.3334,/L,   10.4298,   0.0352607,  125.29638,  -84.98529,        n.a.     n.a.
 2024-Feb-25 00:00, , , 15 26 45.92, -19 20 16.4,   22.183,   n.a.,  5.09718541542699,-24.7478271,  101.3277,/L,   10.3934,   0.0279087,  131.39304,  -86.02527,        n.a.     n.a.
 2024-Feb-26 00:00, , , 15 26 47.65, -19 20 41.7,   22.178,   n.a.,  5.08291792186510,-24.6586926,  102.3248,/L,   10.3538,   0.0210603,  141.68344,  -86.99613,        n.a.     n.a.
 2024-Feb-27 00:00, , , 15 26 48.57, -19 21 04.1,   22.173,   n.a.,  5.06870429259929,-24.5612798,  103.3247,/L,   10.3110,   0.0154636,  160.57813,  -87.79092,        n.a.     n.a.
 2024-Feb-28 00:00, , , 15 26 48.69, -19 21 23.7,   22.168,   n.a.,  5.05454933413110,-24.4554988,  104.3274,/L,   10.2650,   0.0129412,  192.53364,  -88.14817,        n.a.     n.a.
 2024-Feb-29 00:00, , , 15 26 47.99, -19 21 40.4,   22.164,   n.a.,  5.04045790777450,-24.3412499,  105.3330,/L,   10.2157,   0.0151771,  225.32228,  -87.82440,        n.a.     n.a.
 2024-Mar-01 00:00, , , 15 26 46.49, -19 21 54.3,   22.159,   n.a.,  5.02643493508926,-24.2184241,  106.3414,/L,   10.1631,   0.0207214,  245.17797,  -87.02413,        n.a.     n.a.
 2024-Mar-02 00:00, , , 15 26 44.16, -19 22 05.4,   22.154,   n.a.,  5.01248540330994,-24.0869027,  107.3527,/L,   10.1073,   0.0276786,  255.95856,  -86.01722,        n.a.     n.a.
 2024-Mar-03 00:00, , , 15 26 41.02, -19 22 13.5,   22.149,   n.a.,  4.99861437149692,-23.9465554,  108.3670,/L,   10.0482,   0.0352408,  262.30109,  -84.91861,        n.a.     n.a.
 2024-Mar-04 00:00, , , 15 26 37.05, -19 22 18.8,   22.145,   n.a.,  4.98482697803789,-23.7972373,  109.3841,/L,    9.9858,   0.0431049,  266.38756,  -83.77119,        n.a.     n.a.
 2024-Mar-05 00:00, , , 15 26 32.26, -19 22 21.1,   22.140,   n.a.,  4.97112844959855,-23.6387874,  110.4041,/L,    9.9201,   0.0511417,  269.21557,  -82.59293,        n.a.     n.a.
 2024-Mar-06 00:00, , , 15 26 26.64, -19 22 20.5,   22.135,   n.a.,  4.95752411047923,-23.4710293,  111.4270,/L,    9.8511,   0.0592873,  271.28130,  -81.39246,        n.a.     n.a.
 2024-Mar-07 00:00, , , 15 26 20.20, -19 22 17.0,   22.131,   n.a.,  4.94401938951340,-23.2937794,  112.4529,/L,    9.7787,   0.0675050,  272.85384,  -80.17442,        n.a.     n.a.
$$EOE
*************************************************************************************************************************************************************************************
Column meaning:
 
TIME

  Times PRIOR to 1962 are UT1, a mean-solar time closely related to the
prior but now-deprecated GMT. Times AFTER 1962 are in UTC, the current
civil or "wall-clock" time-scale. UTC is kept within 0.9 seconds of UT1
using integer leap-seconds for 1972 and later years.

  Conversion from the internal Barycentric Dynamical Time (TDB) of solar
system dynamics to the non-uniform civil UT time-scale requested for output
has not been determined for UTC times after the next July or January 1st.
Therefore, the last known leap-second is used as a constant over future
intervals.

  Time tags refer to the UT time-scale conversion from TDB on Earth
regardless of observer location within the solar system, although clock
rates may differ due to the local gravity field and no analog to "UT"
may be defined for that location.

  Any 'b' symbol in the 1st-column denotes a B.C. date. First-column blank
(" ") denotes an A.D. date.
 
CALENDAR SYSTEM

  Mixed calendar mode was active such that calendar dates after AD 1582-Oct-15
(if any) are in the modern Gregorian system. Dates prior to 1582-Oct-5 (if any)
are in the Julian calendar system, which is automatically extended for dates
prior to its adoption on 45-Jan-1 BC.  The Julian calendar is useful for
matching historical dates. The Gregorian calendar more accurately corresponds
to the Earth's orbital motion and seasons. A "Gregorian-only" calendar mode is
available if such physical events are the primary interest.

  NOTE: "n.a." in output means quantity "not available" at the print-time.
 
 'R.A._(ICRF), DEC__(ICRF),' =
  Astrometric right ascension and declination of the target center with
respect to the observing site (coordinate origin) in the reference frame of
the planetary ephemeris (ICRF). Compensated for down-leg light-time delay
aberration.

  Units: RA  in hours-minutes-seconds of time,    HH MM SS.ff{ffff}
         DEC in degrees-minutes-seconds of arc,  sDD MN SC.f{ffff}
 
 'T-mag,  N-mag,' =
   Comets' apparent visual total magnitude ("T-mag") and nuclear magnitude
("N-mag") using the standard IAU model:

   T-mag= M1 + 5*log10(delta) + k1*log10(r)
   N-mag= M2 + 5*log10(delta) + k2*log10(r) + phcof*beta

   Units: MAGNITUDES
 
 'delta,     deldot,' =
   Apparent range ("delta", light-time aberrated) and range-rate ("delta-dot")
of the target center relative to the observer. A positive "deldot" means the
target center is moving away from the observer, negative indicates movement
toward the observer.  Units: AU and KM/S
 
 'S-O-T,/r,' =
   Sun-Observer-Target apparent SOLAR ELONGATION ANGLE seen from the observers'
location at print-time.

   The '/r' column provides a code indicating the targets' apparent position
relative to the Sun in the observers' sky, as described below:

   Case A: For an observing location on the surface of a rotating body, that
body rotational sense is considered:

    /T indicates target TRAILS Sun   (evening sky: rises and sets AFTER Sun)
    /L indicates target LEADS Sun    (morning sky: rises and sets BEFORE Sun)

   Case B: For an observing point that does not have a rotational model (such
as a spacecraft), the "leading" and "trailing" condition is defined by the
observers' heliocentric ORBITAL motion:

    * If continuing in the observers' current direction of heliocentric
       motion would encounter the targets' apparent longitude first, followed
       by the Sun's, the target LEADS the Sun as seen by the observer.

    * If the Sun's apparent longitude would be encountered first, followed
       by the targets', the target TRAILS the Sun.

   Two other codes can be output:
    /* indicates observer is Sun-centered    (undefined)
    /? Target is aligned with Sun center     (no lead or trail)

   The S-O-T solar elongation angle is numerically the minimum separation
angle of the Sun and target in the sky in any direction. It does NOT indicate
the amount of separation in the leading or trailing directions, which would
be defined along the equator of a spherical coordinate system.

   Units: DEGREES
 
 'S-T-O,' =
   The Sun-Target-Observer angle; the interior vertex angle at target center
formed by a vector from the target to the apparent center of the Sun (at
reflection time on the target) and the apparent vector from target to the
observer at print-time. Slightly different from true PHASE ANGLE (requestable
separately) at the few arcsecond level in that it includes stellar aberration
on the down-leg from target to observer.  Units: DEGREES
 
 'Sky_motion, Sky_mot_PA, RelVel-ANG,' =
  Total apparent angular rate of the target in the plane-of-sky. "Sky_mot_PA"
is the position angle of the target's direction of motion in the plane-of-sky,
measured counter-clockwise from the apparent of-date north pole direction.
"RelVel-ANG" is the flight path angle of the target's relative motion with
respect to the observer's line-of-sight, in the range [-90,+90], where positive
values indicate motion away from the observer, negative values are toward the
observer:

  -90 = target is moving directly toward the observer
    0 = target is moving at right angles to the observer's line-of-sight
  +90 = target is moving directly away from the observer

UNITS:  ARCSECONDS/MINUTE, DEGREES, DEGREES
 
 'Lun_Sky_Brt  sky_SNR' =
  Sky brightness due to moonlight scattered by Earth's atmosphere at the
target's position in the sky. "sky_SNR" is the visual signal-to-noise ratio
(SNR) of the target's surface brightness relative to background sky. Output
only for topocentric Earth observers when both the Moon and target are above
the local horizon and the Sun is in astronomical twilight (or further) below
the horizon, and the target is not the Moon or Sun. If all conditions are
not met, "n.a." is output. Galactic brightness, local sky light-pollution
and weather are NOT considered. Lunar opposition surge is considered. The
value returned is accurate under ideal conditions at the approximately 8-23%
level, so is a useful but not definitive value.

  If the target-body radius is also known, "sky_SNR" is output. This is the
approximate visual signal-to-noise ratio of the target's brightness divided
by lunar sky brightness. When sky_SNR < 1, the target is dimmer than the
ideal moonlight-scattering background sky, so unlikely to be detectable at
visual wavelengths. In practice, visibility requires sky_SNR > 1 and a
detector sensitive enough to reach the target's magnitude, even if it isn't
washed out by moonlight. When relating magnitudes and brightness values,
keep in mind their logarithmic relationship m2-m1 = -2.5*log_10(b2/b1).

  UNITS: VISUAL MAGNITUDES / ARCSECOND^2, and unitless ratio

Computations by ...

    Solar System Dynamics Group, Horizons On-Line Ephemeris System
    4800 Oak Grove Drive, Jet Propulsion Laboratory
    Pasadena, CA  91109   USA

    General site: https://ssd.jpl.nasa.gov/
    Mailing list: https://ssd.jpl.nasa.gov/email_list.html
    System news : https://ssd.jpl.nasa.gov/horizons/news.html
    User Guide  : https://ssd.jpl.nasa.gov/horizons/manual.html
    Connect     : browser        https://ssd.jpl.nasa.gov/horizons/app.html#/x
                  API            https://ssd-api.jpl.nasa.gov/doc/horizons.html
                  command-line   telnet ssd.jpl.nasa.gov 6775
                  e-mail/batch   https://ssd.jpl.nasa.gov/ftp/ssd/hrzn_batch.txt
                  scripts        https://ssd.jpl.nasa.gov/ftp/ssd/SCRIPTS
    Author      : Jon.D.Giorgini@jpl.nasa.gov

*************************************************************************************************************************************************************************************
